,mic_0,mic_1,mic_2,mic_3,mic_4,mic_5,mic_6,output_angle
649,-2,-2,-3,-4,-2,-3,-3,30
650,-3,-2,-3,-3,-3,-4,-4,30
651,-3,-2,-3,-4,-1,-3,-3,30
652,-3,-2,-4,-3,-2,-3,-2,30
653,-3,-2,-3,-3,-2,-4,-2,30
654,-3,-2,-3,-3,-1,-3,-3,30
655,-3,-2,-3,-3,-3,-3,-3,30
656,-3,-2,-3,-3,-2,-3,-2,30
657,-3,-2,-2,-3,-2,-3,-3,30
658,-3,-2,-2,-2,-1,-2,-2,30
659,-3,-2,-3,-2,-2,-4,-2,30
660,-3,-2,-3,-3,-2,-2,-2,30
661,-1,-2,-2,-4,-3,-3,-2,30
662,-3,-2,-3,-3,-2,-3,-3,30
663,-3,-2,-4,-3,-2,-2,-3,30
664,-2,-3,-2,-3,-2,-2,-3,30
665,-3,-2,-3,-3,-2,-4,-4,30
666,-3,-3,-4,-2,-3,-3,-5,30
667,-2,-3,-4,-4,-3,-3,-4,30
668,-2,-3,-3,-2,-2,-4,-4,30
669,-3,-2,-2,-3,-2,-3,-2,30
670,-2,-2,-3,-2,-2,-3,-2,30
671,-3,-2,-2,-2,-1,-3,-4,30
672,-1,-2,-3,-3,-1,-3,-3,30
673,-2,-2,-2,-2,-1,-3,-3,30
674,-2,-1,-2,-3,-2,-3,-2,30
675,-1,-1,-3,-2,-1,-1,-2,30
676,-2,-2,-3,-2,-1,-2,-2,30
677,-1,-1,-2,-3,-1,-2,-1,30
678,-1,-1,-3,-3,-1,-1,-1,30
679,-1,-1,-2,-2,-1,-3,-1,30
680,-1,-1,-2,-3,-1,-2,-2,30
681,-1,-1,-2,-2,-2,-1,-2,30
682,-1,-1,-2,-2,-1,-2,-2,30
683,-1,-2,-3,-2,-1,-2,-2,30
684,-2,-1,-2,-2,-2,-2,-2,30
685,-1,-2,-2,-2,-1,-1,-2,30
686,-1,-1,-1,-2,-2,-2,-3,30
687,-2,-2,-2,-2,-2,-3,-2,30
688,-1,-2,-4,-2,-2,-2,-2,30
689,-2,-2,-3,-2,-2,-2,-3,30
690,-1,-2,-2,-1,-1,-2,-2,30
691,-2,-2,-3,-2,-2,-1,-2,30
692,-2,-2,-2,-1,-1,-1,-2,30
693,-2,-2,-2,-2,-2,0,-2,30
694,-1,-1,-2,-2,-1,-1,-2,30
695,0,-1,-3,-2,-1,-1,-1,30
696,-2,-2,-2,-2,-2,-1,-1,30
697,-1,-1,-2,-2,-2,-1,-1,30
698,-2,-2,-3,-1,-3,-2,-2,30
699,-2,-2,-2,-1,-1,-2,-1,30
700,-1,-2,-1,-2,-2,-2,-2,30
701,-2,-2,-1,-1,-2,-2,-2,30
702,-2,-1,-1,-1,-2,-2,-1,30
703,0,-2,-1,-1,-2,-2,-1,30
704,-1,-2,0,0,-1,-1,-2,30
705,-1,-1,-1,1,0,-1,-1,30
706,-1,-1,-2,0,0,-1,0,30
707,-2,-1,-1,-1,-1,-1,-1,30
708,-1,0,-1,0,0,0,1,30
709,-1,-1,-1,0,-1,0,0,30
710,-1,-1,-2,-1,-2,0,0,30
711,-2,-1,-2,-1,-1,0,0,30
712,-1,0,-1,0,-2,0,0,30
713,-1,0,0,0,-1,-1,0,30
714,-2,-1,-2,-1,-2,-1,-1,30
715,-1,-1,-1,-1,-2,-1,-1,30
716,-1,-1,-2,-1,-2,-1,-1,30
717,-1,-1,-2,-1,-2,-2,-1,30
718,-1,0,-2,-1,-1,-1,-1,30
719,-1,-1,-2,-1,-1,-2,0,30
720,-1,-1,-1,-1,-1,-1,0,30
721,-2,-1,-2,0,-1,-1,0,30
722,-1,0,-2,0,-1,0,-1,30
723,0,0,-1,-1,-1,0,-1,30
724,-1,0,0,-1,-1,-1,0,30
725,0,0,-1,-1,-1,0,0,30
726,0,0,-1,-1,-2,0,1,30
727,0,1,0,0,-1,1,1,30
728,0,1,-1,-1,-1,1,-1,30
729,1,0,0,0,0,0,1,30
730,1,0,0,0,0,1,0,30
731,-1,0,0,0,0,0,0,30
732,1,1,0,1,0,1,-1,30
733,1,0,-1,1,-1,0,-1,30
734,1,0,-1,0,-1,0,-1,30
735,0,1,0,-1,-2,0,0,30
736,1,0,0,0,-1,0,-1,30
737,0,0,-1,0,-1,1,-1,30
738,-1,-1,-1,0,-2,0,0,30
739,-1,0,0,0,-1,0,1,30
740,-1,0,-1,0,-1,0,-1,30
741,0,0,-1,-1,-2,1,0,30
742,0,-1,-2,0,-1,0,-1,30
743,0,-1,-1,-1,-2,0,0,30
744,-1,-2,-1,-1,-1,0,-1,30
745,-1,-1,-2,-1,-2,-1,-1,30
746,0,-2,-1,-1,-2,-1,-2,30
747,-1,-2,-3,-1,-2,0,-1,30
748,-1,-1,-2,-2,-2,0,-2,30
749,-2,-1,-2,-1,-3,-1,-2,30
750,-1,-1,-2,-2,-2,0,-1,30
751,0,-1,-1,-1,-2,-1,-1,30
752,-1,0,-2,-1,-2,-1,-1,30
753,-2,-1,-1,-3,-1,-1,0,30
754,-1,-1,0,-2,-1,0,-1,30
755,-1,-1,-1,0,-3,-1,0,30
756,-1,-1,0,-1,-1,-1,0,30
757,0,0,-1,0,-2,0,-1,30
758,0,-2,0,-1,-1,0,0,30
759,1,-2,-1,-1,-1,0,-1,30
760,0,-1,-1,0,-1,0,0,30
761,0,-1,-1,-2,0,1,-1,30
762,0,-2,-1,0,-1,0,0,30
763,-1,-2,-2,-1,-2,-1,-1,30
764,0,-1,-2,-1,-1,0,-1,30
765,-1,-1,-1,-2,-1,-1,-1,30
766,-2,-2,-2,-1,-1,-1,-1,30
767,-1,-1,-1,-1,-1,-1,-1,30
768,0,-1,-1,-1,-1,0,-2,30
769,-1,-2,-1,-2,-1,0,-1,30
770,-1,-1,-1,-1,0,-1,-2,30
771,0,-2,-1,0,-1,-1,-1,30
772,0,-2,0,1,0,0,-1,30
773,0,0,0,0,0,0,0,30
774,2,-1,0,0,0,1,0,30
775,0,0,-1,0,0,0,-1,30
776,0,0,1,0,0,1,1,30
777,1,0,1,-1,0,0,0,30
778,0,0,0,-1,-1,1,1,30
779,1,0,1,-1,-1,1,1,30
780,1,-1,1,0,0,0,1,30
781,1,-1,0,0,0,1,0,30
782,0,0,0,1,0,1,0,30
783,1,0,1,1,1,0,0,30
784,0,0,0,1,0,0,1,30
785,0,-1,0,-1,1,0,1,30
786,0,-1,0,1,0,1,-1,30
787,0,-2,0,0,0,1,0,30
788,-1,-1,0,0,-1,0,0,30
789,1,0,-1,1,0,1,0,30
790,0,-1,1,1,0,0,0,30
791,0,-1,0,0,0,0,-1,30
792,0,-2,0,-1,0,1,0,30
793,0,0,1,2,-1,0,-1,30
794,0,-1,0,1,0,0,0,30
795,0,0,1,1,0,1,0,30
796,0,-1,0,1,0,1,0,30
797,1,-1,1,1,0,1,1,30
798,0,1,2,1,1,2,2,30
799,2,1,2,1,0,1,1,30
800,1,1,1,1,1,1,1,30
801,2,1,2,2,1,2,1,30
802,1,1,1,1,1,1,1,30
803,2,1,1,2,1,2,1,30
804,2,1,2,2,2,3,2,30
805,1,1,2,2,2,2,1,30
806,1,1,0,3,1,2,1,30
807,0,1,1,1,1,2,0,30
808,0,0,0,1,1,1,0,30
809,-1,0,0,1,1,2,0,30
810,1,-2,0,0,1,0,-1,30
811,0,-1,1,0,0,1,0,30
812,1,0,-1,0,0,1,0,30
813,0,0,0,-1,0,0,0,30
814,0,1,1,0,1,0,0,30
815,0,0,-1,-1,0,0,0,30
816,-1,0,0,-1,0,-1,0,30
817,-1,-1,-1,-1,0,-1,-1,30
818,-1,-1,0,0,0,-1,-2,30
819,0,0,0,0,1,0,-2,30
820,0,0,0,-1,-1,0,-1,30
821,-1,0,0,0,1,-1,-2,30
822,-2,0,0,-1,0,-1,-1,30
823,0,-1,0,0,-1,-2,-2,30
824,-2,-1,-1,-1,-1,-1,0,30
825,-2,-1,-1,-1,-1,-1,-1,30
826,-1,-1,0,0,-1,0,-1,30
827,-1,0,0,-1,-1,-1,0,30
828,-1,0,-1,-1,0,-1,-2,30
829,-1,-1,-1,-1,0,0,-1,30
830,-1,0,0,-2,0,-1,-1,30
831,1,0,0,0,1,-1,-1,30
832,0,-1,0,0,1,0,0,30
833,-1,-1,0,0,-1,0,0,30
834,0,0,0,0,0,0,0,30
835,0,1,0,0,1,0,0,30
836,0,0,-1,-1,0,0,0,30
837,1,0,0,0,0,1,0,30
838,1,0,-1,0,0,1,-1,30
839,0,0,-1,0,0,0,0,30
840,-1,0,0,1,0,1,0,30
841,0,1,1,1,0,-1,-1,30
842,1,1,0,0,0,0,-1,30
843,0,1,0,1,0,1,-1,30
844,0,1,0,0,0,1,0,30
845,0,0,-1,0,0,0,-1,30
846,0,0,-1,0,-1,1,0,30
847,0,-1,0,0,1,0,0,30
848,0,0,1,0,0,-1,0,30
849,0,1,0,0,0,0,0,30
850,0,0,0,0,0,1,0,30
851,0,1,-1,0,0,0,-1,30
852,0,0,1,1,0,0,0,30
853,-1,0,0,-1,0,-1,0,30
854,-1,1,-1,0,0,0,0,30
855,1,0,0,0,1,0,0,30
856,1,1,-1,0,0,0,0,30
857,1,0,1,1,1,0,0,30
858,1,1,0,1,0,0,0,30
859,1,0,0,1,0,0,0,30
860,0,0,0,1,0,0,-1,30
861,0,1,0,0,0,0,-1,30
862,1,1,0,1,1,0,-1,30
863,0,0,-1,0,0,0,0,30
864,0,0,0,1,0,0,-1,30
865,1,0,0,0,0,0,0,30
866,1,-1,0,1,0,0,0,30
867,0,0,-1,1,1,0,-1,30
868,1,1,-1,0,0,1,1,30
869,0,0,-2,1,0,1,0,30
870,1,1,-1,0,1,1,1,30
871,2,2,0,0,0,2,0,30
872,1,1,0,1,1,1,0,30
873,1,1,1,1,0,1,0,30
874,1,1,2,1,1,2,1,30
875,1,0,-1,1,1,2,1,30
876,1,0,1,1,0,1,1,30
877,2,2,0,1,1,2,1,30
878,2,2,1,2,2,1,1,30
879,2,1,1,1,1,2,2,30
880,2,1,1,1,1,2,2,30
881,1,2,0,2,2,1,2,30
882,2,1,1,0,2,2,2,30
883,2,1,0,2,1,2,2,30
884,2,1,1,0,3,2,1,30
885,2,1,1,2,2,2,1,30
886,2,1,1,1,2,1,1,30
887,1,0,1,1,1,2,1,30
888,1,1,0,1,1,1,1,30
889,1,1,1,1,2,0,1,30
890,2,1,0,0,1,0,0,30
891,1,0,1,1,1,1,0,30
892,1,1,1,0,1,1,-1,30
893,1,1,0,0,1,1,0,30
894,0,1,1,-1,0,0,0,30
895,1,0,-1,-1,0,0,0,30
896,0,-1,-1,0,1,0,0,30
897,0,1,1,-1,1,0,0,30
898,1,1,0,-1,0,0,-1,30
899,0,1,0,0,0,1,0,30
900,1,1,1,1,1,1,0,30
901,1,2,0,0,0,0,1,30
902,1,1,0,0,1,1,2,30
903,2,1,-1,0,2,1,2,30
904,1,1,0,1,2,2,2,30
905,1,1,0,0,1,1,1,30
906,1,2,1,1,2,1,1,30
907,1,2,2,1,2,1,1,30
908,1,1,0,0,1,1,1,30
909,0,1,0,0,1,0,0,30
910,0,1,0,0,1,1,1,30
911,0,0,1,1,1,0,1,30
912,0,0,0,0,0,0,0,30
913,0,1,-1,0,1,0,0,30
914,1,1,-1,-1,1,0,-1,30
915,-1,0,-1,0,1,0,-1,30
916,-1,0,-1,0,1,0,0,30
917,0,0,-1,-1,0,-1,0,30
918,-1,1,-2,-1,-1,0,1,30
919,-1,0,-1,-1,0,0,0,30
920,-1,1,-1,0,-1,-1,0,30
921,0,0,-1,-1,0,0,0,30
922,1,0,-1,0,0,-1,0,30
923,-1,1,-1,0,0,0,0,30
924,0,0,0,0,-1,0,1,30
925,0,1,-1,0,0,0,0,30
926,0,0,0,-1,1,0,1,30
927,0,2,0,-1,0,-1,0,30
928,0,0,-1,-1,0,-1,0,30
929,-1,0,0,-2,0,1,1,30
930,-1,0,-2,-2,0,-1,1,30
931,-2,-1,0,-2,0,-1,1,30
932,-2,0,-1,-1,-1,-1,0,30
933,-1,-1,0,-2,-1,-1,-1,30
934,-1,0,-1,-3,0,-1,0,30
935,-2,-1,-1,-2,-1,-2,0,30
936,-1,-1,0,-1,-1,-1,-1,30
937,-1,-2,-2,-1,0,-1,0,30
938,-1,-1,-1,-2,0,-2,0,30
939,-1,-1,-2,-1,-1,-2,-1,30
940,-1,-2,-2,-1,-1,-2,-1,30
941,-2,-1,-1,-2,-1,-2,-1,30
942,-1,-1,-1,-2,0,-2,-1,30
943,-2,-2,-2,-2,-1,-3,-1,30
944,-1,-2,-3,-2,-1,-2,-1,30
945,-1,-1,-2,-2,-2,-2,-2,30
946,-2,-2,-3,-3,-2,-1,-1,30
947,-2,-1,-3,-2,-2,-2,-1,30
948,-2,-1,-2,-3,-2,-2,-1,30
949,-2,-2,-1,-4,-1,-3,-1,30
950,-1,-1,-2,-2,-1,-1,-2,30
951,-2,-1,-2,-2,-1,-2,-1,30
952,-1,-1,-1,-2,-1,-2,0,30
953,-2,-1,-2,-3,-1,-1,-1,30
954,-1,0,-1,-2,-1,-1,-2,30
955,-1,0,-1,-1,-1,-1,-1,30
956,-2,0,-1,-1,-1,-1,0,30
957,0,-1,0,-1,-1,-1,0,30
958,0,0,0,-1,0,0,0,30
959,0,0,0,-1,0,0,0,30
960,0,1,0,-1,1,0,0,30
961,0,1,0,0,1,-1,0,30
962,-1,0,0,0,1,0,0,30
963,-1,1,-1,-1,0,1,-1,30
964,-1,0,0,-1,0,1,1,30
965,-2,0,0,-1,0,0,-1,30
966,-1,0,-2,-2,0,0,0,30
967,0,-1,-1,-2,-1,0,-2,30
968,-2,0,-1,-1,0,0,-1,30
969,-2,0,0,-1,0,0,-1,30
970,-1,0,-1,-1,0,0,-1,30
971,-1,0,-1,0,0,0,-1,30
972,-2,0,-1,-1,-1,-2,-1,30
973,-2,-1,-2,-2,-1,-1,-1,30
974,-2,-1,-1,-2,-1,0,0,30
975,-2,-1,-2,-1,-2,-1,0,30
976,-2,0,-3,-2,-2,-1,-1,30
977,-3,-1,-1,-2,-1,-2,-2,30
978,-3,-1,-1,-2,-1,-2,-2,30
979,-2,-2,-2,-2,-2,-2,-1,30
980,-2,-2,-2,-2,-2,-2,-2,30
981,-2,-2,-2,-2,-1,-1,-2,30
982,-3,-3,-1,-2,-1,-2,-3,30
983,-3,-2,-2,-2,-2,-2,-2,30
984,-3,-1,-3,-2,-1,-3,-2,30
985,-2,-2,-2,-3,-2,-2,-2,30
986,-2,0,-2,-2,-2,-2,-1,30
987,-1,-1,-2,-2,-1,-1,-1,30
988,-1,-1,-2,-2,-2,-2,-2,30
989,-1,-1,-1,-1,-1,-1,-2,30
990,-1,-2,-1,0,0,-2,-1,30
991,-1,0,-1,-1,-1,0,-1,30
992,-2,0,-1,-1,-1,-1,-1,30
993,-1,1,-1,-1,-1,-1,-1,30
994,-2,0,-1,0,-1,0,-1,30
995,-1,0,-1,0,0,-1,-1,30
996,-1,0,-2,-1,-1,-1,-1,30
997,-1,0,-1,-2,-1,-2,-1,30
998,-1,-1,-1,-1,-1,-1,-1,30
999,-2,-1,-3,-2,-2,-2,-2,30
1000,-2,0,-2,-2,-1,-2,-1,30
1001,-2,-1,-2,-2,-2,-2,-2,30
1002,-2,-1,-3,-2,-1,-2,-2,30
1003,-1,-2,-2,-2,-3,-2,-1,30
1004,-2,-1,-2,-1,-2,-1,-2,30
1005,-2,-1,-2,-2,-2,-2,-2,30
1006,-2,-1,-3,-1,-1,-2,-2,30
1007,-1,-1,-2,-2,-1,-2,-2,30
1008,-1,-3,-2,0,-1,-1,-2,30
1009,-3,-1,-3,-2,-1,-2,-2,30
1010,-2,-2,-3,-2,-1,-2,-1,30
1011,-2,-1,-2,-2,-1,-3,-2,30
1012,-2,-1,-3,-2,-1,-2,-2,30
1013,-2,-1,-2,-2,-2,-2,-2,30
1014,-2,-1,-4,-2,-2,-3,-2,30
1015,-2,-2,-4,-2,-2,-1,-2,30
1016,-1,-1,-3,-2,-3,-2,-1,30
1017,-2,-2,-3,-2,-2,-1,-2,30
1018,-3,-2,-3,-3,-3,-1,-2,30
1019,-2,-2,-4,-2,-2,-2,-1,30
1020,-2,-2,-2,-3,-2,-2,-2,30
1021,-3,-2,-2,-2,-3,-1,-2,30
1022,-2,-2,-3,-2,-2,-2,-3,30
1023,-3,-2,-2,-2,-4,-2,-2,30
1024,-3,-2,-3,-2,-3,-2,-1,30
1025,-3,-2,-2,-2,-2,-2,-2,30
1026,-3,-1,-3,-2,-2,-1,-3,30
1027,-2,-2,-2,-2,-3,-2,-2,30
1028,-3,-2,-2,-2,-2,-2,-2,30
1029,-3,-1,-3,-1,-2,-2,-3,30
1030,-2,-2,-2,-3,-2,-2,-2,30
1031,-2,-2,-3,-2,-2,-2,-1,30
1032,-2,-1,-3,-2,-2,-2,-1,30
1033,-2,-1,-2,-2,-2,-2,-1,30
1034,-1,-1,-3,-2,-2,-1,-2,30
1035,-1,-1,-2,-1,-2,-1,-1,30
1036,-2,-1,-2,-2,-2,-1,-1,30
1037,-1,-1,-2,-1,-1,-1,-2,30
1038,-2,-2,-2,-2,-2,-1,-1,30
1039,-2,-2,-2,-2,-2,-1,-2,30
1040,-2,0,-3,-2,-1,-1,-1,30
1041,-1,-2,-2,-1,-2,-1,-1,30
1042,-2,-1,-2,-2,-2,-1,-1,30
1043,-2,-1,-2,-2,-1,-1,-2,30
1044,-2,-1,-2,-1,-1,-1,-1,30
1045,-1,-1,-2,-2,-1,-2,-1,30
1046,-2,-1,-1,-1,-1,-1,-1,30
1047,-1,-1,-1,-1,-2,-2,-1,30
1048,-1,-1,-2,-1,-1,0,-1,30
1049,-1,0,-1,-1,0,-1,0,30
1050,-1,0,-1,-2,-1,0,0,30
1051,0,0,-1,0,-1,-1,0,30
1052,0,0,0,0,-1,0,-1,30
1053,0,1,-1,0,0,0,0,30
1054,0,0,0,0,0,0,1,30
1055,0,1,1,0,1,0,0,30
1056,0,1,1,1,0,0,0,30
1057,1,1,0,0,0,1,1,30
1058,0,1,-1,1,1,1,-1,30
1059,0,1,0,1,1,0,0,30
1060,0,0,1,1,2,1,1,30
1061,0,1,0,1,0,1,1,30
1062,0,1,0,0,1,2,0,30
1063,0,1,0,1,0,1,1,30
1064,1,1,0,0,0,1,1,30
1065,0,0,-1,0,0,0,1,30
1066,0,1,0,1,0,1,2,30
1067,0,1,1,1,1,0,0,30
1068,-1,1,0,0,0,1,1,30
1069,1,0,0,1,1,0,1,30
1070,-1,0,0,0,1,1,1,30
1071,0,0,0,0,0,1,1,30
1072,0,1,0,0,0,0,1,30
1073,-2,2,0,-1,-1,0,1,30
1074,-1,1,0,0,0,0,1,30
1075,-1,0,0,0,0,0,0,30
1076,-1,1,0,0,-1,0,1,30
1077,-1,0,0,0,0,0,1,30
1078,-1,1,0,1,0,1,1,30
1079,0,1,0,1,0,1,2,30
1080,-1,1,1,0,1,1,2,30
1081,1,1,1,2,1,1,2,30
1082,0,0,1,0,2,1,2,30
1083,0,2,1,2,2,1,2,30
1084,1,1,0,2,1,1,1,30
1085,0,1,2,2,1,1,1,30
1086,1,0,2,1,1,1,1,30
1087,2,1,0,1,1,0,2,30
1088,1,0,1,1,0,1,1,30
1089,0,1,1,1,2,0,2,30
1090,0,1,0,0,0,0,0,30
1091,0,1,0,0,-1,0,-1,30
1092,0,0,1,0,0,-1,1,30
1093,-1,1,0,-1,1,0,0,30
1094,0,1,0,0,0,0,-1,30
1095,0,1,1,0,1,0,-1,30
1096,0,1,-1,0,0,0,1,30
1097,0,0,-1,1,1,-1,1,30
1098,-1,0,0,0,1,0,0,30
1099,-1,1,-1,2,1,-1,0,30
1100,0,0,0,0,0,0,-1,30
1101,-1,0,0,0,0,-1,-1,30
1102,-1,0,1,0,1,-1,-1,30
1103,-1,0,0,0,0,0,0,30
1104,-1,0,-1,0,0,-1,0,30
1105,-1,-1,0,-1,0,-2,-1,30
1106,-1,-1,0,0,-1,-2,-1,30
1107,-1,0,-1,-1,0,-2,-1,30
1108,-1,0,-1,-1,-1,-1,-1,30
1109,0,-1,0,-1,-1,-2,0,30
1110,-1,0,0,-1,-2,-2,-1,30
1111,-2,0,-1,0,0,-2,-1,30
1112,-2,-1,-1,-1,-1,-1,0,30
1113,-1,-1,-1,0,-2,-2,-2,30
1114,-2,-1,-1,-2,-1,-3,-1,30
1115,-2,-1,-1,-1,-2,-2,-2,30
1116,-2,-1,-1,-1,-2,-2,-1,30
1117,-2,-2,-1,-1,-2,-4,-1,30
1118,-1,-2,-2,-1,-2,-3,-2,30
1119,-2,-2,-2,-2,-2,-4,-2,30
1120,-2,-2,-2,-3,-3,-4,-3,30
1121,-2,-2,-2,-2,-3,-3,-4,30
1122,-2,-2,-2,-2,-2,-3,-2,30
1123,-3,-2,-2,-2,-3,-4,-3,30
1124,-3,-3,-1,-2,-3,-3,-2,30
1125,-3,-1,-1,-2,-2,-3,-2,30
1126,-2,-2,-1,-2,-2,-3,-3,30
1127,-2,-2,-1,-2,-2,-2,-2,30
1128,-2,-2,-2,-1,-2,-3,-2,30
1129,-2,-2,0,-1,-2,-3,-2,30
1130,-1,-1,-1,-1,-2,-2,-1,30
1131,-1,-1,-1,0,-1,-1,-1,30
1132,-1,-1,0,0,0,-2,-1,30
1133,-1,-1,0,-1,-1,-1,-1,30
1134,0,-1,0,-1,0,-1,-1,30
1135,-2,0,-1,-1,-1,0,0,30
1136,-1,-2,-1,-1,-1,0,-1,30
1137,-1,-2,0,-1,-2,-1,0,30
1138,-1,-1,-1,-1,-1,-1,0,30
1139,-2,-1,-1,-1,-1,-1,-1,30
1140,0,-1,-1,-1,0,-1,-1,30
1141,-1,-1,0,-1,-2,-1,-1,30
1142,-1,-1,0,-1,-1,-1,-1,30
1143,-1,-1,-1,0,-1,-1,-1,30
1144,-1,-1,0,-1,0,0,-1,30
1145,-1,-1,1,0,-1,0,-1,30
1146,-1,0,0,1,1,0,-1,30
1147,0,-1,0,-1,-1,0,-1,30
1148,0,0,0,1,0,0,-1,30
1149,0,-1,1,1,0,0,-1,30
1150,-1,0,0,1,0,0,0,30
1151,1,0,1,0,0,-1,0,30
1152,-1,0,1,1,0,-1,0,30
1153,0,0,1,1,0,-1,0,30
1154,0,0,1,1,0,-1,1,30
1155,0,1,1,1,0,0,0,30
1156,-1,-1,1,0,-2,-2,0,30
1157,0,0,0,0,-1,-1,0,30
1158,-1,0,0,0,-1,-1,-1,30
1159,-1,0,0,0,-1,0,-1,30
1160,-1,0,-1,1,0,0,-1,30
1161,-1,0,0,0,0,0,0,30
1162,-1,0,-1,0,0,-1,0,30
1163,-1,0,0,1,0,-1,0,30
1164,-1,0,0,1,0,-1,-1,30
1165,0,0,-1,1,0,0,0,30
1166,1,1,0,0,1,0,0,30
1167,-1,0,1,-1,0,0,0,30
1168,-1,0,1,1,0,0,0,30
1169,-1,0,0,1,1,0,0,30
1170,0,1,1,1,1,0,1,30
1171,1,1,0,2,0,0,0,30
1172,1,1,1,2,0,1,0,30
1173,0,1,1,2,0,0,1,30
1174,0,1,1,1,2,1,1,30
1175,1,1,1,3,1,1,1,30
1176,1,2,2,2,1,1,1,30
1177,0,1,1,2,0,0,1,30
1178,1,1,2,1,1,1,1,30
1179,0,1,2,1,1,2,0,30
1180,1,2,1,1,1,0,2,30
1181,1,1,1,3,0,1,2,30
1182,1,1,0,2,0,0,2,30
1183,0,2,0,1,0,1,2,30
1184,0,1,0,1,0,1,1,30
1185,0,1,0,2,0,1,2,30
1186,0,1,0,1,1,1,1,30
1187,0,1,1,1,-1,1,0,30
1188,0,1,0,1,0,1,0,30
1189,0,1,0,1,1,1,1,30
1190,0,1,1,2,0,1,0,30
1191,0,1,0,2,0,0,0,30
1192,1,1,1,2,1,1,1,30
1193,1,1,2,1,-1,1,0,30
1194,1,1,0,1,0,1,0,30
1195,0,2,1,1,0,1,1,30
1196,0,1,1,1,0,0,1,30
1197,0,1,1,2,0,0,1,30
1198,0,1,1,1,1,1,0,30
1199,1,1,0,2,0,0,0,30
1200,1,0,1,2,0,1,0,30
1201,1,0,1,1,1,2,1,30
1202,1,0,0,1,-1,0,1,30
1203,0,0,1,1,0,0,1,30
1204,1,0,1,1,-1,0,0,30
1205,0,0,1,1,0,0,0,30
1206,0,1,1,1,0,1,0,30
1207,1,2,1,2,0,2,0,30
1208,1,1,2,2,1,1,2,30
1209,1,1,1,2,1,1,1,30
1210,3,1,1,1,0,1,1,30
1211,2,2,2,2,0,2,1,30
1212,1,0,1,1,0,1,0,30
1213,2,1,1,1,0,1,1,30
1214,1,1,2,2,0,2,1,30
1215,2,1,2,2,0,1,1,30
1216,2,2,3,2,2,2,2,30
1217,2,2,2,2,1,2,2,30
1218,3,2,3,3,1,2,2,30
1219,3,2,3,3,2,3,2,30
1220,4,3,5,3,3,3,3,30
1221,4,3,4,3,2,3,3,30
1222,3,3,3,3,2,2,2,30
1223,3,3,4,3,3,3,3,30
1224,4,3,5,4,2,3,4,30
1225,4,3,4,4,2,2,3,30
1226,3,3,4,4,2,3,3,30
1227,4,3,5,4,1,4,4,30
1228,4,3,4,4,2,4,3,30
1229,4,3,4,3,1,3,4,30
1230,4,3,5,3,2,3,3,30
1231,4,3,3,3,2,4,3,30
1232,4,4,3,4,2,2,3,30
1233,4,3,4,4,3,3,3,30
1234,4,3,4,2,1,4,3,30
1235,3,3,4,2,2,2,3,30
1236,3,3,3,2,2,2,3,30
1237,4,3,4,2,2,2,3,30
1238,3,2,4,3,3,3,3,30
1239,3,2,4,3,2,2,3,30
1240,3,2,4,2,2,3,3,30
1241,3,3,3,3,2,4,2,30
1242,3,3,4,3,3,2,2,30
1243,3,3,4,3,1,3,3,30
1244,3,3,4,2,2,3,2,30
1245,4,3,4,2,2,3,3,30
1246,3,3,4,1,2,3,4,30
1247,3,2,4,2,3,3,4,30
1248,4,3,4,2,3,3,2,30
1249,3,4,4,2,2,3,3,30
1250,4,4,4,2,2,4,3,30
1251,4,3,5,3,2,4,2,30
1252,4,3,4,3,3,3,4,30
1253,3,3,5,2,3,3,3,30
1254,3,3,4,2,2,2,3,30
1255,3,3,4,2,2,2,3,30
1256,3,2,4,2,1,3,3,30
1257,2,2,3,2,2,2,3,30
1258,2,2,3,2,1,2,2,30
1259,2,3,4,2,2,2,2,30
1260,2,3,3,0,1,2,2,30
1261,0,2,3,2,1,2,1,30
1262,1,1,2,1,1,2,2,30
1263,1,0,2,1,0,2,1,30
1264,1,1,2,1,0,1,1,30
1265,0,0,1,1,-1,1,1,30
1266,0,1,2,1,0,1,1,30
1267,-1,0,1,-1,-1,0,1,30
1268,1,1,1,-1,-1,1,0,30
1269,0,0,0,0,-2,-1,0,30
1270,-1,0,0,-1,0,-1,0,30
1271,-1,-1,0,-1,-1,0,0,30
1272,0,-1,0,-1,-1,0,-1,30
1273,0,0,0,0,-1,-1,0,30
1274,-2,-1,0,0,-2,0,-2,30
1275,-2,-2,-1,-1,-1,-1,-1,30
1276,-2,-1,-1,-1,-2,0,-1,30
1277,-2,-2,0,-2,-2,-1,-2,30
1278,-2,-3,-1,-2,-2,-1,-2,30
1279,-2,-2,-1,-1,-1,-2,-2,30
1280,-2,-2,-1,-1,-3,-2,-2,30
1281,-2,-1,-1,-1,-2,-2,-2,30
1282,-2,-1,-2,-2,-3,-2,-3,30
1283,-2,-2,-2,-2,-3,-1,-2,30
1284,-2,-1,-1,-2,-3,-2,-1,30
1285,-2,-1,-1,-2,-2,-1,-3,30
1286,-1,-1,-1,-2,-3,-2,-2,30
1287,-2,-2,-1,-2,-3,-2,-1,30
1288,-1,-1,-1,-1,-3,-1,-1,30
1289,-2,-1,-1,-3,-3,-2,-1,30
1290,-2,-1,-1,-2,-2,-1,-1,30
1291,-3,-1,-1,-2,-2,-1,-3,30
